user_id,id_student,code_module,code_presentation,final_result,gender,age,ufv_field,ufv_course_code,ufv_course_name,ufv_level,highest_education,imd_band,num_of_prev_attempts,studied_credits,disability
user3298,559584,FFF,2013J,Distinction,F,25,Computer science,comp105,comp105 - Intro to Programming,Beginner,A Level or Equivalent,,1,60,N
user2043,553320,FFF,2013B,Distinction,F,18,Creative Arts and Design,arts105,arts105 - Design Fundamentals,Beginner,Lower Than A Level,70-80%,0,90,N
user1140,465730,BBB,2013J,Distinction,F,34,History and Culture,hist240,hist240 - Public History,Medium,A Level or Equivalent,30-40%,2,60,N
user7751,683987,FFF,2014J,Distinction,F,24,Computer science,comp125,comp125 - Algorithms,Beginner,A Level or Equivalent,60-70%,0,120,Y
user1510,528261,BBB,2013B,Pass,F,19,Creative Arts and Design,arts230,arts230 - Interaction Design,Medium,A Level or Equivalent,40-50%,1,120,N
user5751,627094,DDD,2013J,Pass,F,25,Media and Communications,media125,media125 - Public Speaking,Beginner,Lower Than A Level,20-30%,0,90,N
user2100,555212,DDD,2013J,Pass,F,24,Computer science,comp260,comp260 - Distributed Systems,Medium,A Level or Equivalent,70-80%,0,60,N
user7341,652522,FFF,2014J,Pass,F,20,Media and Communications,media210,media210 - Media Ethics,Medium,Lower Than A Level,40-50%,0,60,N
user1935,549261,DDD,2014B,Distinction,F,22,Business and Management,bus155,bus155 - Operations Management,Beginner,A Level or Equivalent,80-90%,1,60,Y
user2410,2470672,FFF,2013B,Fail,M,20,History and Culture,hist260,hist260 - Historiography,Medium,A Level or Equivalent,50-60%,0,120,N
user1054,411197,CCC,2014B,Fail,F,21,Business and Management,bus125,bus125 - Marketing Basics,Beginner,Lower Than A Level,40-50%,0,60,N
user5508,618586,FFF,2014B,Fail,F,22,Business and Management,bus155,bus155 - Operations Management,Beginner,Lower Than A Level,70-80%,0,60,N
user7604,678314,DDD,2014J,Pass,F,19,Creative Arts and Design,arts175,arts175 - 3D Modeling,Beginner,Lower Than A Level,50-60%,0,60,Y
user2870,443923,CCC,2014J,Pass,F,19,Business and Management,bus135,bus135 - Organizational Behavior,Beginner,Lower Than A Level,30-40%,0,120,N
user4305,607062,BBB,2014J,Pass,F,19,Computer science,comp115,comp115 - Data Structures,Beginner,Lower Than A Level,20-30%,1,120,N
user7853,687406,BBB,2014J,Pass,F,22,History and Culture,hist275,hist275 - Ancient Civilizations,Medium,HE Qualification,50-60%,0,60,N
user4732,202394,BBB,2014B,Pass,F,21,Computer science,comp175,comp175 - Computer Networks,Beginner,A Level or Equivalent,40-50%,0,60,N
user4628,2539858,FFF,2013J,Distinction,F,19,History and Culture,hist175,hist175 - Indigenous Histories,Beginner,HE Qualification,60-70%,0,60,N
user0641,1839386,CCC,2014B,Withdrawn,F,19,Business and Management,bus260,bus260 - Project Management,Medium,Lower Than A Level,60-70%,0,120,N
user1061,415760,GGG,2014J,Pass,F,19,History and Culture,hist230,hist230 - Asian Civilizations,Medium,Lower Than A Level,10-20,1,30,N
user7570,677338,DDD,2014J,Pass,F,21,Media and Communications,media105,media105 - Communication Strategies,Beginner,A Level or Equivalent,90-100%,0,120,N
user4908,432480,BBB,2014B,Fail,F,21,Business and Management,bus240,bus240 - Strategic Management,Medium,A Level or Equivalent,0-10%,0,60,N
user2017,552039,BBB,2013B,Pass,F,31,Computer science,comp115,comp115 - Data Structures,Beginner,A Level or Equivalent,40-50%,0,60,Y
user7055,641992,FFF,2014J,Fail,F,23,Computer science,comp260,comp260 - Distributed Systems,Medium,Lower Than A Level,40-50%,0,90,N
user2927,483876,BBB,2013J,Fail,F,19,Business and Management,bus240,bus240 - Strategic Management,Medium,No Formal quals,50-60%,0,120,N
user3875,591420,BBB,2013J,Withdrawn,F,18,Business and Management,bus175,bus175 - Business Analytics,Beginner,A Level or Equivalent,80-90%,0,60,N
user2782,388975,BBB,2013J,Pass,F,21,Computer science,comp275,comp275 - Computer Security,Medium,A Level or Equivalent,80-90%,0,120,N
user1714,540918,FFF,2013B,Distinction,F,18,Business and Management,bus260,bus260 - Project Management,Medium,A Level or Equivalent,90-100%,0,60,N
user5900,631031,FFF,2014B,Pass,F,18,Business and Management,bus125,bus125 - Marketing Basics,Beginner,Lower Than A Level,10-20,0,60,N
user2012,551954,BBB,2013B,Distinction,F,33,Media and Communications,media175,media175 - Visual Communication,Beginner,A Level or Equivalent,,0,60,N
user3063,515203,DDD,2014J,Pass,F,26,Business and Management,bus285,bus285 - Business Law,Medium,Lower Than A Level,0-10%,0,150,N
user2017,552039,EEE,2014J,Pass,F,31,Computer science,comp135,comp135 - Databases,Beginner,HE Qualification,70-80%,0,60,N
user1270,494840,EEE,2014J,Distinction,M,19,History and Culture,hist360,hist360 - Cultural Studies,Senior,A Level or Equivalent,50-60%,0,30,N
user5104,558921,BBB,2014B,Distinction,F,19,Business and Management,bus210,bus210 - Corporate Finance,Medium,HE Qualification,50-60%,1,60,N
user3273,555614,FFF,2013J,Fail,F,21,Media and Communications,media275,media275 - Brand Storytelling,Medium,A Level or Equivalent,20-30%,0,60,N
user5122,562438,DDD,2014J,Fail,F,30,Media and Communications,media320,media320 - Communication Strategies,Senior,HE Qualification,20-30%,1,60,N
user0190,392756,EEE,2013J,Distinction,F,19,Computer science,comp300,comp300 - Data Mining,Senior,A Level or Equivalent,50-60%,0,60,N
user5412,613932,FFF,2014B,Pass,F,28,Creative Arts and Design,arts240,arts240 - Motion Graphics,Medium,A Level or Equivalent,70-80%,0,120,N
user7330,652105,FFF,2014J,Fail,F,26,Computer science,comp105,comp105 - Intro to Programming,Beginner,Lower Than A Level,70-80%,0,90,N
user1154,470318,CCC,2014B,Distinction,M,22,Media and Communications,media210,media210 - Media Ethics,Medium,HE Qualification,50-60%,0,30,N
user5066,545254,BBB,2014B,Withdrawn,F,18,Creative Arts and Design,arts275,arts275 - Illustration,Medium,Lower Than A Level,90-100%,0,60,N
user3771,586720,BBB,2013J,Withdrawn,F,22,Computer science,comp230,comp230 - Software Engineering,Medium,Lower Than A Level,40-50%,0,120,N
user5498,618197,DDD,2013J,Pass,F,18,Business and Management,bus105,bus105 - Principles of Management,Beginner,A Level or Equivalent,80-90%,0,60,Y
user6988,633949,BBB,2014J,Fail,F,19,Computer science,comp300,comp300 - Data Mining,Senior,A Level or Equivalent,90-100%,0,60,N
user7706,682316,BBB,2014J,Pass,F,22,Media and Communications,media275,media275 - Brand Storytelling,Medium,Lower Than A Level,50-60%,0,60,N
user0213,508818,FFF,2013J,Pass,F,19,Media and Communications,media275,media275 - Brand Storytelling,Medium,A Level or Equivalent,70-80%,0,120,N
user0332,2516503,CCC,2014B,Distinction,F,25,Computer science,comp285,comp285 - Cloud Computing,Medium,HE Qualification,90-100%,0,60,N
user2126,556077,CCC,2014J,Pass,F,18,Computer science,comp210,comp210 - Machine Learning,Medium,A Level or Equivalent,10-20,0,60,N
user0145,312782,GGG,2013J,Fail,F,25,Business and Management,bus155,bus155 - Operations Management,Beginner,Lower Than A Level,80-90%,0,30,N
user3208,541842,EEE,2014J,Pass,F,19,Business and Management,bus340,bus340 - Financial Accounting,Senior,HE Qualification,50-60%,0,60,N
user6767,594083,BBB,2014J,Pass,F,18,History and Culture,hist320,hist320 - World History,Senior,Lower Than A Level,0-10%,0,240,N
user2388,2380539,CCC,2014J,Distinction,F,21,Creative Arts and Design,arts360,arts360 - Digital Media,Senior,HE Qualification,60-70%,0,60,N
user8320,2318161,DDD,2014J,Fail,F,22,Computer science,comp125,comp125 - Algorithms,Beginner,A Level or Equivalent,0-10%,0,60,N
user2285,561452,BBB,2013B,Withdrawn,F,34,Media and Communications,media320,media320 - Communication Strategies,Senior,A Level or Equivalent,70-80%,0,120,N
user6041,635435,FFF,2014B,Fail,F,18,Business and Management,bus210,bus210 - Corporate Finance,Medium,Lower Than A Level,20-30%,0,60,N
user4558,2225190,DDD,2013B,Distinction,F,20,Computer science,comp175,comp175 - Computer Networks,Beginner,Lower Than A Level,0-10%,0,60,N
user6601,559973,FFF,2014J,Pass,F,24,Computer science,comp155,comp155 - Operating Systems,Beginner,A Level or Equivalent,0-10%,0,60,N
user0583,527801,EEE,2014B,Pass,F,22,Creative Arts and Design,arts285,arts285 - Game Art,Medium,A Level or Equivalent,10-20,1,150,N
user3225,546195,CCC,2014J,Pass,F,21,Business and Management,bus320,bus320 - Principles of Management,Senior,HE Qualification,,0,90,N
user8550,244977,CCC,2014B,Distinction,F,20,Computer science,comp105,comp105 - Intro to Programming,Beginner,A Level or Equivalent,50-60%,0,60,N
user3448,572514,FFF,2014J,Distinction,F,25,History and Culture,hist320,hist320 - World History,Senior,HE Qualification,10-20,1,90,N
user0837,242149,EEE,2014B,Pass,F,26,Computer science,comp285,comp285 - Cloud Computing,Medium,A Level or Equivalent,20-30%,0,60,N
user5671,624997,DDD,2013J,Fail,F,18,Computer science,comp300,comp300 - Data Mining,Senior,A Level or Equivalent,40-50%,0,120,Y
user3488,574002,FFF,2013J,Distinction,F,19,Media and Communications,media285,media285 - Advertising Concepts,Medium,A Level or Equivalent,50-60%,0,60,N
user1310,500815,GGG,2014J,Pass,F,24,History and Culture,hist210,hist210 - Middle East History,Medium,Lower Than A Level,10-20,0,60,N
user1913,548839,CCC,2014J,Pass,F,25,Business and Management,bus210,bus210 - Corporate Finance,Medium,A Level or Equivalent,70-80%,0,30,N
user2854,434035,EEE,2014J,Fail,F,25,Business and Management,bus275,bus275 - Supply Chain,Medium,HE Qualification,40-50%,0,60,N
user8054,693682,FFF,2014J,Fail,F,31,Computer science,comp300,comp300 - Data Mining,Senior,Lower Than A Level,0-10%,0,120,Y
user5830,629060,DDD,2013J,Withdrawn,F,28,Business and Management,bus260,bus260 - Project Management,Medium,A Level or Equivalent,20-30%,0,120,N
user5728,626485,DDD,2013J,Pass,F,22,Creative Arts and Design,arts125,arts125 - Digital Media,Beginner,HE Qualification,90-100%,0,60,N
user8152,696595,FFF,2014J,Withdrawn,F,28,Computer science,comp210,comp210 - Machine Learning,Medium,HE Qualification,50-60%,0,60,N
user1703,540530,BBB,2013B,Pass,M,27,Creative Arts and Design,arts320,arts320 - Design Fundamentals,Senior,Lower Than A Level,0-10%,0,120,N
user3059,514445,CCC,2014J,Pass,F,19,Business and Management,bus240,bus240 - Strategic Management,Medium,HE Qualification,60-70%,0,90,N
user7626,678906,DDD,2014J,Withdrawn,F,26,Business and Management,bus125,bus125 - Marketing Basics,Beginner,A Level or Equivalent,80-90%,0,60,N
user4844,374515,DDD,2013J,Pass,F,28,Computer science,comp285,comp285 - Cloud Computing,Medium,A Level or Equivalent,0-10%,2,60,N
user4280,606377,FFF,2013J,Distinction,F,24,Business and Management,bus240,bus240 - Strategic Management,Medium,HE Qualification,50-60%,0,90,N
user6454,476769,BBB,2014J,Pass,F,18,Business and Management,bus240,bus240 - Strategic Management,Medium,A Level or Equivalent,70-80%,0,60,N
user5373,612082,DDD,2013J,Distinction,F,26,Business and Management,bus285,bus285 - Business Law,Medium,A Level or Equivalent,50-60%,0,60,N
user1020,392428,GGG,2014B,Withdrawn,M,18,History and Culture,hist360,hist360 - Cultural Studies,Senior,A Level or Equivalent,70-80%,0,30,N
user6143,2446599,FFF,2014B,Pass,F,19,Business and Management,bus155,bus155 - Operations Management,Beginner,Lower Than A Level,,0,60,N
user7633,679174,FFF,2014J,Distinction,F,30,Media and Communications,media125,media125 - Public Speaking,Beginner,Lower Than A Level,90-100%,0,60,N
user3187,536660,BBB,2013J,Pass,F,33,Computer science,comp135,comp135 - Databases,Beginner,Lower Than A Level,40-50%,0,60,N
user2880,447086,BBB,2013J,Distinction,F,34,Computer science,comp175,comp175 - Computer Networks,Beginner,A Level or Equivalent,30-40%,1,60,N
user2712,340661,CCC,2014J,Pass,M,23,Business and Management,bus275,bus275 - Supply Chain,Medium,HE Qualification,30-40%,0,60,Y
user8360,2520649,DDD,2014J,Pass,F,21,Business and Management,bus125,bus125 - Marketing Basics,Beginner,Lower Than A Level,50-60%,0,120,N
user4080,598760,FFF,2013J,Pass,F,29,Media and Communications,media285,media285 - Advertising Concepts,Medium,A Level or Equivalent,70-80%,0,120,N
user7934,689808,DDD,2014J,Pass,F,33,Creative Arts and Design,arts115,arts115 - Drawing I,Beginner,A Level or Equivalent,80-90%,0,60,N
user5350,608774,DDD,2014B,Withdrawn,F,18,History and Culture,hist155,hist155 - History of Science,Beginner,Lower Than A Level,40-50%,1,120,N
user0354,2586560,EEE,2013J,Pass,F,32,History and Culture,hist125,hist125 - Cultural Studies,Beginner,Lower Than A Level,40-50%,0,30,N
user6062,1453691,FFF,2014B,Pass,F,18,Computer science,comp115,comp115 - Data Structures,Beginner,Lower Than A Level,60-70%,0,60,Y
user4526,2044036,BBB,2013J,Pass,F,26,Computer science,comp275,comp275 - Computer Security,Medium,Lower Than A Level,50-60%,2,60,N
user2554,156788,FFF,2013B,Pass,F,26,History and Culture,hist175,hist175 - Indigenous Histories,Beginner,Lower Than A Level,40-50%,0,90,N
user5771,627509,BBB,2014B,Fail,F,26,Business and Management,bus340,bus340 - Financial Accounting,Senior,A Level or Equivalent,30-40%,0,120,N
user0197,404804,GGG,2013J,Withdrawn,F,24,Computer science,comp175,comp175 - Computer Networks,Beginner,Lower Than A Level,0-10%,0,30,N
user4335,608041,BBB,2013J,Pass,F,18,Computer science,comp230,comp230 - Software Engineering,Medium,A Level or Equivalent,40-50%,0,60,N
user0453,254625,GGG,2014B,Withdrawn,F,28,Media and Communications,media360,media360 - Public Speaking,Senior,Lower Than A Level,40-50%,0,30,Y
user2842,427683,CCC,2014J,Distinction,F,19,Computer science,comp210,comp210 - Machine Learning,Medium,No Formal quals,0-10%,0,60,N
user1196,479519,DDD,2013B,Pass,F,22,Creative Arts and Design,arts125,arts125 - Digital Media,Beginner,A Level or Equivalent,0-10%,0,70,N
user0380,2691206,AAA,2013J,Distinction,M,18,Computer science,comp210,comp210 - Machine Learning,Medium,A Level or Equivalent,50-60%,0,60,N
user6009,634412,DDD,2013J,Distinction,F,27,Business and Management,bus360,bus360 - Marketing Basics,Senior,Lower Than A Level,60-70%,0,120,N
user7211,648709,DDD,2014B,Distinction,F,23,Media and Communications,media210,media210 - Media Ethics,Medium,A Level or Equivalent,10-20,0,60,N
user7276,650565,DDD,2014B,Withdrawn,F,20,Business and Management,bus230,bus230 - Entrepreneurship,Medium,HE Qualification,60-70%,0,60,N
user3195,539299,DDD,2014J,Pass,F,18,History and Culture,hist240,hist240 - Public History,Medium,A Level or Equivalent,30-40%,0,150,N
user8995,523335,EEE,2013J,Withdrawn,F,18,Business and Management,bus125,bus125 - Marketing Basics,Beginner,Lower Than A Level,60-70%,0,60,N
user6022,634876,DDD,2013J,Fail,F,20,Creative Arts and Design,arts275,arts275 - Illustration,Medium,A Level or Equivalent,0-10%,0,120,N
user1634,536243,FFF,2013B,Pass,M,30,Business and Management,bus155,bus155 - Operations Management,Beginner,Lower Than A Level,,1,120,N
user7453,656196,FFF,2014J,Distinction,F,21,Creative Arts and Design,arts240,arts240 - Motion Graphics,Medium,A Level or Equivalent,30-40%,0,120,N
user2265,560208,BBB,2014J,Pass,F,20,Computer science,comp105,comp105 - Intro to Programming,Beginner,Lower Than A Level,40-50%,1,60,N
user8587,284812,DDD,2014J,Withdrawn,F,18,Creative Arts and Design,arts105,arts105 - Design Fundamentals,Beginner,HE Qualification,,0,60,N
user1905,548714,FFF,2013J,Distinction,F,20,Business and Management,bus105,bus105 - Principles of Management,Beginner,HE Qualification,20-30%,1,60,N
user4766,287004,FFF,2013J,Pass,F,22,History and Culture,hist230,hist230 - Asian Civilizations,Medium,A Level or Equivalent,30-40%,0,120,N
user1666,537679,BBB,2013B,Pass,F,28,History and Culture,hist340,hist340 - Canadian History,Senior,Lower Than A Level,10-20,0,120,N
user1022,393327,GGG,2014B,Distinction,F,27,History and Culture,hist275,hist275 - Ancient Civilizations,Medium,HE Qualification,50-60%,0,30,N
user3341,564898,CCC,2014J,Pass,F,19,Computer science,comp240,comp240 - Web Development,Medium,HE Qualification,,0,30,N
user0776,141823,EEE,2014J,Pass,M,19,History and Culture,hist240,hist240 - Public History,Medium,A Level or Equivalent,70-80%,0,60,N
user3431,571907,BBB,2013J,Pass,F,25,Computer science,comp260,comp260 - Distributed Systems,Medium,A Level or Equivalent,0-10%,0,60,N
user1716,541013,CCC,2014J,Pass,F,18,Business and Management,bus115,bus115 - Financial Accounting,Beginner,Lower Than A Level,20-30%,0,30,N
user4878,394520,FFF,2013J,Pass,F,22,Business and Management,bus210,bus210 - Corporate Finance,Medium,A Level or Equivalent,60-70%,0,60,N
user7056,642067,DDD,2014B,Pass,F,23,Media and Communications,media320,media320 - Communication Strategies,Senior,A Level or Equivalent,90-100%,0,60,N
user2759,373848,EEE,2014J,Pass,F,28,Media and Communications,media210,media210 - Media Ethics,Medium,HE Qualification,40-50%,0,60,N
user6653,573713,BBB,2014J,Distinction,F,26,Media and Communications,media340,media340 - Media Writing,Senior,A Level or Equivalent,80-90%,0,60,N
user5389,613093,BBB,2014B,Distinction,F,22,Business and Management,bus155,bus155 - Operations Management,Beginner,A Level or Equivalent,20-30%,0,60,N
user5327,606075,FFF,2014B,Pass,F,24,Business and Management,bus115,bus115 - Financial Accounting,Beginner,HE Qualification,30-40%,0,120,N
user0552,409100,CCC,2014B,Pass,F,27,Creative Arts and Design,arts260,arts260 - Portfolio Studio,Medium,A Level or Equivalent,50-60%,0,60,N
user2305,563877,DDD,2013J,Distinction,F,22,Computer science,comp210,comp210 - Machine Learning,Medium,A Level or Equivalent,80-90%,0,60,N
user6726,586502,GGG,2013J,Pass,F,24,Computer science,comp210,comp210 - Machine Learning,Medium,Lower Than A Level,0-10%,0,30,N
user5410,613881,BBB,2014B,Pass,F,18,Computer science,comp115,comp115 - Data Structures,Beginner,Lower Than A Level,50-60%,0,60,N
user7911,689228,FFF,2014J,Pass,F,21,Creative Arts and Design,arts155,arts155 - Color Theory,Beginner,A Level or Equivalent,50-60%,0,120,N
user4288,606450,FFF,2013J,Fail,F,23,Creative Arts and Design,arts300,arts300 - UX Design,Senior,A Level or Equivalent,0-10%,0,120,N
user1933,549203,FFF,2013B,Fail,F,22,Business and Management,bus320,bus320 - Principles of Management,Senior,Lower Than A Level,30-40%,0,90,N
user6386,388738,FFF,2014J,Fail,M,21,Business and Management,bus275,bus275 - Supply Chain,Medium,A Level or Equivalent,60-70%,0,150,N
